,Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1674,CSE,CSE 3 ,"Simon, Elizabeth A",FA10,578,452,61.93333333333334,91.33333333333331,4.416666666666667,3.76,3.34
1675,CSE,CSE 3 ,"Simon, Elizabeth A",WI11,452,271,69.63333333333333,87.73333333333332,4.683333333333334,3.673333333333333,3.39
1676,CSE,CSE 3 ,"Simon, Elizabeth A",WI12,213,122,81.6,97.95,4.555,3.53,3.51
1677,CSE,CSE 3 ,"Simon, Elizabeth A",WI13,199,107,86.8,91.5,3.72,3.73,3.51
1678,CSE,CSE 3 ,"Zaitsev, Anna L",FA18,97,81,85.2,92.6,3.84,3.44,3.53
1679,CSE,CSE 3 ,"Zaitsev, Anna L",SP19,126,84,65.4,72.8,4.65,3.43,3.1
1680,CSE,CSE 30 ,"Cao, Yingjun",FA18,312,210,80.1,86.25,14.565,2.91,2.65
1681,CSE,CSE 30 ,"Cao, Yingjun",S116,70,58,100.0,93.1,11.43,3.69,3.4
1682,CSE,CSE 30 ,"Cao, Yingjun",S218,31,10,90.0,100.0,16.1,3.5,3.03
1683,CSE,CSE 30 ,"Cao, Yingjun",S219,30,16,86.7,93.3,18.63,3.21,2.38
1684,CSE,CSE 30 ,"Cao, Yingjun",SP17,106,31,76.7,90.0,13.93,3.32,2.66
1685,CSE,CSE 30 ,"Eldon, John",S117,81,21,73.7,78.9,10.8,3.47,3.26
1686,CSE,CSE 30 ,"Gupta, Rajesh K.",SP09,20,15,93.3,80.0,4.77,3.38,3.16
1687,CSE,CSE 30 ,"Gupta, Rajesh K.",WI10,80,44,75.0,45.5,9.68,3.12,2.99
1688,CSE,CSE 30 ,"Irturk, Ali Umut",S211,27,8,87.5,62.5,14.0,3.43,3.55
1689,CSE,CSE 30 ,"Kastner, Ryan Charles",FA09,95,68,95.5,94.0,7.91,3.39,2.84
1690,CSE,CSE 30 ,"Kastner, Ryan Charles",FA10,112,58,91.4,91.2,10.02,3.21,2.86
1691,CSE,CSE 30 ,"Kastner, Ryan Charles",WI11,136,65,89.2,84.6,10.93,3.21,2.87
1692,CSE,CSE 30 ,"Mirza, Diba",FA15,458,319,94.06666666666666,93.8,10.076666666666666,3.31,2.99
1693,CSE,CSE 30 ,"Mirza, Diba",FA16,316,137,94.55,89.6,10.375,3.26,3.16
1694,CSE,CSE 30 ,"Mirza, Diba",S115,50,36,97.2,97.2,9.67,3.33,2.99
1695,CSE,CSE 30 ,"Mirza, Diba",S213,31,7,85.7,71.4,11.64,3.71,3.26
1696,CSE,CSE 30 ,"Mirza, Diba",S214,49,22,95.5,100.0,10.4,3.24,2.99
1697,CSE,CSE 30 ,"Mirza, Diba",WI14,68,59,94.7,89.5,8.99,3.24,3.13
1698,CSE,CSE 30 ,"Ord, Richard",FA07,71,72,98.6,100.0,11.58,3.44,3.05
1699,CSE,CSE 30 ,"Ord, Richard",FA08,72,62,98.4,100.0,11.32,3.53,3.03
1700,CSE,CSE 30 ,"Ord, Richard",FA11,138,66,93.9,95.5,12.17,3.42,3.11
1701,CSE,CSE 30 ,"Ord, Richard",FA12,169,99,93.8,97.9,12.25,3.59,3.03
1702,CSE,CSE 30 ,"Ord, Richard",FA13,307,101,88.25,95.0,12.22,3.325,2.91
1703,CSE,CSE 30 ,"Ord, Richard",FA14,247,92,87.35,88.7,13.205,3.31,3.08
1704,CSE,CSE 30 ,"Ord, Richard",SP08,35,31,100.0,100.0,12.76,3.38,2.85
1705,CSE,CSE 30 ,"Ord, Richard",SP09,43,34,93.9,93.9,12.56,3.26,2.76
1706,CSE,CSE 30 ,"Ord, Richard",SP10,91,51,92.2,94.1,12.74,3.37,3.06
1707,CSE,CSE 30 ,"Ord, Richard",SP11,96,37,94.6,97.3,11.26,3.35,2.83
1708,CSE,CSE 30 ,"Ord, Richard",SP12,121,55,92.5,92.3,14.27,3.06,2.69
1709,CSE,CSE 30 ,"Ord, Richard",SP13,194,40,89.7,94.9,11.97,3.43,2.7
1710,CSE,CSE 30 ,"Ord, Richard",SP14,306,110,95.2,95.45,11.94,3.51,3.26
1711,CSE,CSE 30 ,"Ord, Richard",SP15,321,149,96.3,97.8,10.71,3.515,3.09
1712,CSE,CSE 30 ,"Ord, Richard",SP16,457,199,91.9,88.7,12.38,3.53,3.14
1713,CSE,CSE 30 ,"Ord, Richard",SP17,294,90,93.75,97.5,12.595,3.615,2.88
1714,CSE,CSE 30 ,"Ord, Richard",SP18,444,142,78.69999999999997,78.9,14.25,3.315,2.83
1715,CSE,CSE 30 ,"Ord, Richard",SP19,493,197,86.45,94.3,14.005,3.165,2.9
1716,CSE,CSE 30 ,"Ord, Richard",WI08,46,30,96.7,100.0,10.17,3.1,2.84
1717,CSE,CSE 30 ,"Ord, Richard",WI09,62,42,100.0,100.0,10.64,3.56,2.91
1718,CSE,CSE 30 ,"Ord, Richard",WI12,121,45,91.1,95.5,12.77,3.18,2.67
1719,CSE,CSE 30 ,"Ord, Richard",WI13,179,62,95.0,98.3,12.47,3.29,2.92
1720,CSE,CSE 30 ,"Ord, Richard",WI14,174,59,96.5,98.2,12.85,3.25,2.9
1721,CSE,CSE 30 ,"Ord, Richard",WI15,298,117,95.1,95.95,11.495,3.53,3.17
1722,CSE,CSE 30 ,"Ord, Richard",WI16,258,102,93.4,91.25,14.235,3.31,2.93
1723,CSE,CSE 30 ,"Ord, Richard",WI17,374,135,91.25,87.80000000000003,12.97,3.225,2.81
1724,CSE,CSE 30 ,"Ord, Richard",WI18,247,124,82.75,83.19999999999997,14.614999999999998,3.095,2.62
1725,CSE,CSE 30 ,"Ord, Richard",WI19,251,76,83.0,91.45,15.1,3.155,2.57
1726,CSE,CSE 30 ,"Politz, Joseph Gibbs",FA17,345,294,96.3,97.25,11.375,3.45,3.22
1727,CSE,CSE 5A ,"Gillespie, Gary N",SP10,47,16,81.3,75.0,10.5,3.45,3.19
1728,CSE,CSE 5A ,"Marx, Susan S",FA08,53,34,91.2,85.3,5.74,3.41,2.96
1729,CSE,CSE 5A ,"Marx, Susan S",FA09,59,48,74.5,89.4,5.75,3.33,2.79
1730,CSE,CSE 5A ,"Marx, Susan S",FA10,56,34,100.0,97.1,6.62,3.34,2.94
1731,CSE,CSE 5A ,"Marx, Susan S",FA11,66,33,84.4,75.0,6.26,3.23,2.9
1732,CSE,CSE 5A ,"Marx, Susan S",FA12,59,22,89.5,68.4,6.92,3.5,2.94
1733,CSE,CSE 5A ,"Marx, Susan S",FA13,54,33,90.6,78.1,5.98,3.19,2.95
1734,CSE,CSE 5A ,"Marx, Susan S",FA14,81,36,91.2,85.3,5.88,3.58,2.89
1735,CSE,CSE 5A ,"Marx, Susan S",FA15,73,34,87.5,71.9,6.31,3.44,2.85
1736,CSE,CSE 5A ,"Marx, Susan S",FA16,100,52,91.5,87.2,5.95,3.3,2.88
1737,CSE,CSE 5A ,"Marx, Susan S",FA17,98,42,89.7,71.8,5.9,3.59,2.81
1738,CSE,CSE 5A ,"Marx, Susan S",S111,39,17,82.4,87.5,8.97,3.53,3.07
1739,CSE,CSE 5A ,"Marx, Susan S",S112,41,13,100.0,100.0,8.04,3.77,3.19
1740,CSE,CSE 5A ,"Marx, Susan S",S113,30,5,100.0,75.0,6.5,3.5,3.38
1741,CSE,CSE 5A ,"Marx, Susan S",S114,38,8,75.0,75.0,9.0,3.17,3.31
1742,CSE,CSE 5A ,"Marx, Susan S",S115,36,12,100.0,66.7,7.61,3.6,3.33
1743,CSE,CSE 5A ,"Marx, Susan S",S116,44,15,90.0,70.0,7.3,3.44,3.2
1744,CSE,CSE 5A ,"Marx, Susan S",S117,31,10,80.0,70.0,8.7,3.6,3.44
1745,CSE,CSE 5A ,"Marx, Susan S",S213,30,5,100.0,100.0,14.0,4.0,3.07
1746,CSE,CSE 5A ,"Marx, Susan S",S214,35,6,100.0,66.7,10.83,3.8,2.95
1747,CSE,CSE 5A ,"Marx, Susan S",S215,49,28,88.5,57.7,8.65,3.73,3.44
1748,CSE,CSE 5A ,"Marx, Susan S",S216,51,23,89.5,52.6,8.82,3.65,3.27
1749,CSE,CSE 5A ,"Marx, Susan S",S217,33,14,85.7,64.3,8.93,3.73,3.34
1750,CSE,CSE 5A ,"Marx, Susan S",SP08,41,20,80.0,95.0,5.0,3.67,3.25
1751,CSE,CSE 5A ,"Marx, Susan S",SP09,27,22,86.4,90.9,4.77,3.55,3.19
1752,CSE,CSE 5A ,"Marx, Susan S",SP11,65,19,73.7,73.7,7.34,3.47,3.22
1753,CSE,CSE 5A ,"Marx, Susan S",SP12,80,33,84.4,81.3,6.56,3.22,2.78
1754,CSE,CSE 5A ,"Marx, Susan S",SP13,74,26,88.0,88.0,6.1,3.32,2.74
1755,CSE,CSE 5A ,"Miranda, Gregory Joseph",FA18,56,20,78.9,89.5,8.5,3.41,3.42
1756,CSE,CSE 5A ,"Miranda, Gregory Joseph",S119,32,6,100.0,100.0,9.7,4.0,3.32
1757,CSE,CSE 5A ,"Miranda, Gregory Joseph",S218,33,12,90.9,100.0,8.5,3.73,3.43
1758,CSE,CSE 5A ,"Miranda, Gregory Joseph",S219,37,28,96.3,100.0,6.5,3.93,3.72
1759,CSE,CSE 5A ,"Ord, Richard",FA07,99,77,74.0,98.7,6.14,3.51,3.21
1760,CSE,CSE 7 ,"Altintas De Callaf, Ilkay",SP13,148,57,78.9,68.4,5.44,3.25,3.02
1761,CSE,CSE 7 ,"Gupta, Anjum",S113,20,5,80.0,100.0,6.1,3.2,3.28
1762,CSE,CSE 7 ,"Gupta, Anjum",S114,29,5,75.0,100.0,6.0,3.67,3.05
1763,CSE,CSE 7 ,"Gupta, Anjum",S115,26,10,100.0,80.0,6.3,3.67,3.16
1764,CSE,CSE 7 ,"Gupta, Anjum",S119,29,15,100.0,93.3,6.23,3.43,3.05
1765,CSE,CSE 7 ,"Gupta, Anjum",S216,45,27,88.0,88.0,7.92,3.76,3.47
1766,CSE,CSE 7 ,"Gupta, Anjum",S217,78,36,84.4,84.4,7.47,3.4,3.06
1767,CSE,CSE 7 ,"Gupta, Anjum",S218,26,11,81.8,90.9,6.14,3.45,3.22
1768,CSE,CSE 7 ,"Lee, Cynthia Bailey",SP12,131,51,81.3,89.6,6.08,3.45,2.95
1769,CSE,CSE 7 ,"Lee, Cynthia Bailey",WI12,100,64,87.5,92.2,6.34,3.34,2.95
1770,CSE,CSE 7 ,"Lee, Cynthia Bailey",WI13,138,61,86.9,96.7,5.61,3.77,3.38
1771,CSE,CSE 7 ,"Marx, Susan S",SP14,108,42,87.2,66.7,4.09,3.5,3.31
1772,CSE,CSE 7 ,"Marx, Susan S",SP15,116,42,85.0,80.0,4.75,3.61,3.34
1773,CSE,CSE 7 ,"Marx, Susan S",SP16,133,57,84.6,76.9,4.85,3.51,3.22
1774,CSE,CSE 7 ,"Marx, Susan S",SP17,121,47,93.3,68.9,4.83,3.3,3.3
1775,CSE,CSE 7 ,"Marx, Susan S",SP18,117,60,63.6,41.8,6.64,3.19,3.03
1776,CSE,CSE 7 ,"Marx, Susan S",WI14,100,41,76.3,63.2,3.66,3.43,3.5
1777,CSE,CSE 7 ,"Marx, Susan S",WI15,120,48,77.8,71.1,3.73,3.47,3.37
1778,CSE,CSE 7 ,"Marx, Susan S",WI16,130,62,84.7,67.8,4.03,3.44,3.21
1779,CSE,CSE 7 ,"Marx, Susan S",WI17,130,55,83.0,73.6,3.65,3.42,3.24
1780,CSE,CSE 7 ,"Marx, Susan S",WI18,121,69,80.9,67.7,5.5,3.27,3.24
1781,CSE,CSE 70 ,"Dahlstrom, Dana B.",FA08,24,23,68.2,95.5,5.5,3.65,3.27
1782,CSE,CSE 70 ,"Dahlstrom, Dana B.",SP08,51,36,88.2,85.3,8.5,3.63,2.85
1783,CSE,CSE 70 ,"Dahlstrom, Dana B.",SP10,56,30,75.9,51.7,9.88,3.33,2.74
1784,CSE,CSE 70 ,"Dahlstrom, Dana B.",WI08,46,31,65.5,72.4,6.44,3.71,3.05
1785,CSE,CSE 70 ,"Dahlstrom, Dana B.",WI09,48,38,84.2,76.3,7.64,3.5,2.88
1786,CSE,CSE 70 ,"Krueger, Ingolf",SP09,63,33,78.8,69.7,10.5,3.3,2.5
1787,CSE,CSE 70 ,"Krueger, Ingolf",WI10,107,61,86.9,75.4,7.9,3.28,2.92
1788,CSE,CSE 70 ,"Ord, Richard",FA09,96,70,71.0,92.8,6.53,3.61,3.28
1789,CSE,CSE 8A ,"Allos, Haytham Issa",FA13,90,77,97.4,78.9,6.03,3.77,3.44
1790,CSE,CSE 8A ,"Alvarado, Christine J.",FA12,152,119,94.0,99.1,6.12,3.74,3.26
1791,CSE,CSE 8A ,"Alvarado, Christine J.",FA13,94,72,91.5,98.6,6.36,3.76,3.43
1792,CSE,CSE 8A ,"Alvarado, Christine J.",FA14,391,315,96.85,98.7,7.635,3.59,2.91
1793,CSE,CSE 8A ,"Alvarado, Christine J.",FA15,374,313,96.8,98.1,7.02,3.52,3.26
1794,CSE,CSE 8A ,"Alvarado, Christine J.",WI18,388,355,96.65,99.15,9.235,3.405,3.1
1795,CSE,CSE 8A ,"Cao, Yingjun",FA15,288,248,96.75,98.35,6.03,3.7,3.3
1796,CSE,CSE 8A ,"Cao, Yingjun",FA16,365,349,97.7,98.6,8.05,3.67,3.29
1797,CSE,CSE 8A ,"Cao, Yingjun",FA17,441,385,97.03333333333332,97.86666666666667,9.33,3.28,3.32
1798,CSE,CSE 8A ,"Cao, Yingjun",SP16,188,170,94.7,98.8,8.35,3.48,3.06
1799,CSE,CSE 8A ,"Cao, Yingjun",SP18,277,244,93.4,93.75,8.555,3.32,3.1
1800,CSE,CSE 8A ,"Gillespie, Gary N",FA12,178,144,97.1,90.4,5.37,3.69,3.19
1801,CSE,CSE 8A ,"Gillespie, Gary N",WI13,165,120,92.3,73.5,5.47,3.41,2.91
1802,CSE,CSE 8A ,"Gillespie, Gary N",WI16,187,175,94.2,66.9,6.92,3.51,3.21
1803,CSE,CSE 8A ,"Gillespie, Gary N",WI19,353,262,89.25,83.8,8.95,3.575,3.34
1804,CSE,CSE 8A ,"Kesden, Gregory M",WI16,174,169,92.9,65.1,6.79,3.64,3.17
1805,CSE,CSE 8A ,"Klemperer, Peter Friedrich",FA14,197,165,95.1,80.2,7.18,3.62,3.14
1806,CSE,CSE 8A ,"Klemperer, Peter Friedrich",SP15,168,120,94.0,93.2,6.43,3.39,3.16
1807,CSE,CSE 8A ,"Klemperer, Peter Friedrich",WI15,357,249,96.8,90.5,6.994999999999999,3.605,3.38
1808,CSE,CSE 8A ,"Kube, Paul Richard",FA07,122,52,96.1,84.3,5.69,3.41,3.01
1809,CSE,CSE 8A ,"Kube, Paul Richard",WI08,38,21,81.0,52.4,6.12,3.3,2.77
1810,CSE,CSE 8A ,"Kube, Paul Richard",WI12,171,88,94.3,57.5,7.44,3.28,3.33
1811,CSE,CSE 8A ,"Langlois, Marina",FA16,325,301,95.0,92.05,7.695,3.42,3.36
1812,CSE,CSE 8A ,"Langlois, Marina",SP17,265,194,93.2,91.6,8.055,3.41,3.06
1813,CSE,CSE 8A ,"Lee, Cynthia Bailey",FA12,149,122,97.5,94.1,6.23,3.68,3.34
1814,CSE,CSE 8A ,"Loksa, Dastyni Craig",WI17,328,299,89.19999999999997,81.5,8.18,3.38,3.07
1815,CSE,CSE 8A ,"Marx, Susan S",WI13,161,109,86.8,58.5,6.62,3.33,3.1
1816,CSE,CSE 8A ,"Minnes Kemp, Mor Mia",FA18,319,253,96.35,98.8,8.58,3.605,3.56
1817,CSE,CSE 8A ,"Murillo Arnal, Ana Cristin",FA13,215,172,98.75,78.85,6.345,3.735,3.33
1818,CSE,CSE 8A ,"Murillo Arnal, Ana Cristin",WI14,355,246,94.2,83.44999999999997,6.74,3.64,3.26
1819,CSE,CSE 8A ,"Ord, Richard",FA10,207,111,91.8,95.5,7.28,3.3,3.29
1820,CSE,CSE 8A ,"Ord, Richard",FA11,145,74,93.2,98.6,7.68,3.76,3.73
1821,CSE,CSE 8A ,"Ord, Richard",WI11,160,79,97.4,98.7,6.63,3.72,3.6
1822,CSE,CSE 8A ,"Politz, Joseph Gibbs",FA18,326,256,95.25,98.0,8.864999999999998,3.61,3.5
1823,CSE,CSE 8A ,"Porter, Leonard Emerson",SP19,292,194,87.75,96.75,7.135,3.215,2.93
1824,CSE,CSE 8A ,"Rhodes, Neil Campbell",FA11,96,44,97.7,95.5,7.86,3.42,2.88
1825,CSE,CSE 8A ,"Simon, Elizabeth A",FA08,114,115,93.9,99.1,7.25,3.31,2.67
1826,CSE,CSE 8A ,"Simon, Elizabeth A",FA09,176,160,97.5,98.1,5.84,3.45,3.15
1827,CSE,CSE 8A ,"Simon, Elizabeth A",WI09,87,66,92.3,100.0,6.86,3.37,2.86
1828,CSE,CSE 8A ,"Simon, Elizabeth A",WI10,112,67,88.1,98.5,6.26,3.3,2.99
1829,CSE,CSE 8AL ,"Allos, Haytham Issa",FA13,67,47,97.8,95.7,3.17,3.87,3.47
1830,CSE,CSE 8AL ,"Alvarado, Christine J.",FA12,62,40,87.5,97.5,3.95,3.71,3.17
1831,CSE,CSE 8AL ,"Alvarado, Christine J.",FA13,58,46,97.7,100.0,3.64,3.78,3.4
1832,CSE,CSE 8AL ,"Chaudhuri, Kamalika",WI12,63,32,96.8,90.6,3.21,3.4,3.22
1833,CSE,CSE 8AL ,"Cottrell, Garrison W",FA10,28,17,88.2,88.2,2.97,3.44,3.4
1834,CSE,CSE 8AL ,"Dasgupta, Sanjoy",FA07,36,31,90.3,80.0,5.6,3.5,3.13
1835,CSE,CSE 8AL ,"Dasgupta, Sanjoy",FA10,26,11,100.0,100.0,1.59,3.27,3.24
1836,CSE,CSE 8AL ,"Dasgupta, Sanjoy",WI09,36,21,100.0,100.0,2.98,3.45,2.73
1837,CSE,CSE 8AL ,"Dasgupta, Sanjoy",WI10,26,12,100.0,90.9,2.0,3.33,3.14
1838,CSE,CSE 8AL ,"Elkan, Charles Peter",WI13,53,32,93.8,90.6,3.15,3.57,3.25
1839,CSE,CSE 8AL ,"Elkan, Charles Peter",WI14,59,31,100.0,96.8,3.9,3.72,3.2
1840,CSE,CSE 8AL ,"Freund, Yoav",WI08,20,16,80.0,80.0,7.13,3.31,2.73
1841,CSE,CSE 8AL ,"Gillespie, Gary N",FA10,47,21,96.9,90.65,2.625,3.425,3.23
1842,CSE,CSE 8AL ,"Gillespie, Gary N",FA11,73,30,96.45,96.45,1.71,3.635,3.29
1843,CSE,CSE 8AL ,"Gillespie, Gary N",FA12,118,86,96.2,91.05,2.965,3.715,3.26
1844,CSE,CSE 8AL ,"Gillespie, Gary N",WI11,35,16,100.0,80.0,1.83,3.75,3.43
1845,CSE,CSE 8AL ,"Gillespie, Gary N",WI12,53,22,100.0,85.7,3.55,3.33,3.24
1846,CSE,CSE 8AL ,"Gillespie, Gary N",WI13,108,64,92.3,79.6,4.58,3.515,2.94
1847,CSE,CSE 8AL ,"Graham, Ronald L",FA13,66,48,91.5,95.7,3.38,3.86,3.54
1848,CSE,CSE 8AL ,"Graham, Ronald L",WI13,54,37,91.9,89.2,4.22,3.49,3.0
1849,CSE,CSE 8AL ,"Gupta, Rajesh K.",WI13,55,27,76.0,72.0,3.8,3.41,2.78
1850,CSE,CSE 8AL ,"Jhala, Ranjit",FA07,27,17,100.0,100.0,4.5,3.13,2.64
1851,CSE,CSE 8AL ,"Jhala, Ranjit",FA08,29,22,95.5,100.0,2.95,3.59,2.64
1852,CSE,CSE 8AL ,"Jhala, Ranjit",FA09,39,39,92.1,97.4,1.63,3.6,3.27
1853,CSE,CSE 8AL ,"Jhala, Ranjit",FA11,35,18,83.3,77.8,1.72,3.61,3.61
1854,CSE,CSE 8AL ,"Jhala, Ranjit",FA12,57,36,94.3,97.1,2.74,3.79,3.28
1855,CSE,CSE 8AL ,"Jhala, Ranjit",WI13,56,33,78.8,78.8,3.34,3.33,2.96
1856,CSE,CSE 8AL ,"Kastner, Ryan Charles",FA08,25,38,97.4,100.0,6.08,3.32,2.21
1857,CSE,CSE 8AL ,"Kastner, Ryan Charles",FA12,63,45,90.9,93.2,2.17,3.76,3.34
1858,CSE,CSE 8AL ,"Kastner, Ryan Charles",FA13,60,52,100.0,93.9,2.8,3.76,3.46
1859,CSE,CSE 8AL ,"Kastner, Ryan Charles",WI10,34,20,89.5,100.0,3.13,3.28,3.17
1860,CSE,CSE 8AL ,"Kube, Paul Richard",FA07,29,20,95.0,90.0,5.4,3.5,2.98
1861,CSE,CSE 8AL ,"Kube, Paul Richard",FA09,38,29,96.3,100.0,1.74,3.74,3.15
1862,CSE,CSE 8AL ,"Kube, Paul Richard",FA11,39,18,94.4,94.4,2.97,3.67,3.68
1863,CSE,CSE 8AL ,"Kube, Paul Richard",WI08,18,15,86.7,80.0,5.83,3.21,2.7
1864,CSE,CSE 8AL ,"Lee, Cynthia Bailey",FA12,119,93,95.5,96.55,2.4,3.83,3.23
1865,CSE,CSE 8AL ,"Lerner, Sorin",FA09,36,22,95.5,81.8,2.5,3.45,3.05
1866,CSE,CSE 8AL ,"Lerner, Sorin",FA12,59,44,91.9,91.9,2.62,3.64,3.18
1867,CSE,CSE 8AL ,"Lerner, Sorin",FA13,39,31,96.7,90.0,2.77,3.82,3.37
1868,CSE,CSE 8AL ,"Lerner, Sorin",WI11,36,17,94.1,94.1,3.25,3.88,3.63
1869,CSE,CSE 8AL ,"Marx, Susan S",FA10,70,37,97.35,94.75,3.455,3.675,3.26
1870,CSE,CSE 8AL ,"Marx, Susan S",WI11,58,24,91.45,96.45,3.17,3.565,3.58
1871,CSE,CSE 8AL ,"Marzullo, Keith",FA07,29,25,96.0,92.0,3.33,3.56,3.02
1872,CSE,CSE 8AL ,"Marzullo, Keith",FA08,30,23,100.0,100.0,5.11,3.39,2.73
1873,CSE,CSE 8AL ,"Marzullo, Keith",FA09,27,19,100.0,100.0,3.55,3.44,2.92
1874,CSE,CSE 8AL ,"Marzullo, Keith",WI09,18,19,100.0,100.0,5.66,3.53,3.08
1875,CSE,CSE 8AL ,"Marzullo, Keith",WI10,28,20,85.0,95.0,3.5,3.4,3.05
1876,CSE,CSE 8AL ,"Murillo Arnal, Ana Cristin",FA13,55,45,93.0,95.3,3.8,3.58,3.21
1877,CSE,CSE 8AL ,"Murillo Arnal, Ana Cristin",WI14,295,172,94.52,88.72000000000001,4.5760000000000005,3.712,3.1
1878,CSE,CSE 8AL ,"Ord, Richard",FA10,36,23,91.3,91.3,3.63,3.43,3.36
1879,CSE,CSE 8AL ,"Ord, Richard",FA11,36,19,94.7,100.0,5.34,3.78,3.73
1880,CSE,CSE 8AL ,"Ord, Richard",WI11,32,16,87.5,100.0,2.75,3.92,3.77
1881,CSE,CSE 8AL ,"Rhodes, Neil Campbell",FA11,58,26,100.0,100.0,3.25,3.63,2.97
1882,CSE,CSE 8AL ,"Shacham, Hovav",FA13,54,30,92.9,89.3,2.07,3.65,3.36
1883,CSE,CSE 8AL ,"Simon, Elizabeth A",FA08,30,21,95.0,100.0,4.98,3.5,2.97
1884,CSE,CSE 8AL ,"Simon, Elizabeth A",FA09,37,18,100.0,100.0,3.06,3.59,3.15
1885,CSE,CSE 8AL ,"Simon, Elizabeth A",WI09,33,17,94.1,100.0,4.85,3.59,2.89
1886,CSE,CSE 8AL ,"Simon, Elizabeth A",WI10,24,8,87.5,100.0,5.25,3.5,2.6
1887,CSE,CSE 8AL ,"Simon, Elizabeth A",WI12,55,32,90.3,100.0,3.21,3.57,3.46
1888,CSE,CSE 8B ,"Allos, Haytham Issa",SP18,90,63,73.0,79.0,12.5,3.07,2.51
1889,CSE,CSE 8B ,"Alvarado, Christine J.",SP13,327,213,96.25,98.1,7.92,3.545,2.84
1890,CSE,CSE 8B ,"Alvarado, Christine J.",SP17,205,181,95.5,97.8,10.04,3.43,2.78
1891,CSE,CSE 8B ,"Alvarado, Christine J.",WI14,351,268,98.1,99.65,7.14,3.69,3.13
1892,CSE,CSE 8B ,"Cao, Yingjun",FA16,88,77,89.6,98.7,11.67,3.32,2.9
1893,CSE,CSE 8B ,"Cao, Yingjun",FA18,108,82,90.0,96.2,12.5,3.28,2.85
1894,CSE,CSE 8B ,"Cao, Yingjun",SP16,267,217,94.05,97.7,10.14,3.52,3.17
1895,CSE,CSE 8B ,"Cao, Yingjun",SP18,122,79,88.5,88.5,12.63,3.16,3.09
1896,CSE,CSE 8B ,"Cao, Yingjun",SP19,132,73,86.8,95.6,14.15,3.29,3.11
1897,CSE,CSE 8B ,"Cao, Yingjun",WI16,488,415,96.85,96.85,9.739999999999998,3.52,3.2
1898,CSE,CSE 8B ,"Cao, Yingjun",WI17,387,335,94.53333333333336,98.43333333333334,10.916666666666664,3.61,3.51
1899,CSE,CSE 8B ,"Cao, Yingjun",WI18,336,303,97.06666666666666,99.73333333333332,11.936666666666667,3.553333333333333,3.1
1900,CSE,CSE 8B ,"Cao, Yingjun",WI19,370,311,89.4,89.3,14.88,3.14,2.76
1901,CSE,CSE 8B ,"Jundt, Adam H",FA15,100,53,96.2,100.0,10.12,3.59,3.62
1902,CSE,CSE 8B ,"Kube, Paul Richard",SP12,171,64,91.8,75.4,9.04,3.24,3.04
1903,CSE,CSE 8B ,"Marx, Susan S",SP08,34,19,94.7,84.2,7.24,3.33,2.74
1904,CSE,CSE 8B ,"Marx, Susan S",WI08,77,50,98.0,80.0,8.34,3.0,2.59
1905,CSE,CSE 8B ,"Marx, Susan S",WI12,73,32,96.9,62.5,10.44,2.9,2.36
1906,CSE,CSE 8B ,"Marx, Susan S",WI13,327,149,91.1,44.2,8.265,2.965,2.73
1907,CSE,CSE 8B ,"Murillo Arnal, Ana Cristin",SP14,251,202,95.4,87.8,7.775,3.585,3.29
1908,CSE,CSE 8B ,"Nguyen, Hau Cao",FA17,104,89,92.1,79.5,9.27,3.6,3.4
1909,CSE,CSE 8B ,"Ord, Richard",SP11,132,47,89.1,97.8,10.33,3.67,3.49
1910,CSE,CSE 8B ,"Ord, Richard",SP15,119,77,97.4,98.7,11.2,3.51,3.16
1911,CSE,CSE 8B ,"Ord, Richard",WI11,169,81,97.5,96.2,9.84,3.62,3.47
1912,CSE,CSE 8B ,"Ord, Richard",WI12,127,62,93.5,98.4,13.88,3.51,3.1
1913,CSE,CSE 8B ,"Ord, Richard",WI15,163,116,97.4,95.7,11.73,3.52,3.19
1914,CSE,CSE 8B ,"Porter, Leonard Emerson",SP15,127,94,91.5,93.6,11.43,3.4,3.07
1915,CSE,CSE 8B ,"Porter, Leonard Emerson",WI15,244,202,97.5,97.0,9.74,3.57,3.4
1916,CSE,CSE 8B ,"Simon, Elizabeth A",SP09,63,34,93.9,97.1,10.32,3.39,3.01
1917,CSE,CSE 8B ,"Simon, Elizabeth A",SP10,75,38,92.1,94.7,10.18,3.11,2.79
1918,CSE,CSE 8B ,"Simon, Elizabeth A",WI09,79,57,98.2,98.2,8.01,3.67,3.3
1919,CSE,CSE 8B ,"Simon, Elizabeth A",WI10,133,100,97.0,100.0,8.88,3.46,3.07
1920,CSE,CSE 8B ,"Snoeren, Alex C.",SP19,123,62,78.3,94.9,13.78,2.91,2.43
