,Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
3534,MAE,MAE 170 ,"Lal, Ratnesh",FA12,206,96,59.6,42.7,9.41,3.3,2.92
3535,MAE,MAE 170 ,"Lal, Ratnesh",FA13,120,47,63.0,50.0,9.95,3.39,2.95
3536,MAE,MAE 170 ,"Lal, Ratnesh",FA14,142,48,70.0,67.5,9.04,3.49,3.01
3537,MAE,MAE 170 ,"Lal, Ratnesh",FA15,147,59,52.9,54.9,10.46,3.29,3.25
3538,MAE,MAE 170 ,"Lal, Ratnesh",FA16,113,54,60.4,54.7,9.28,3.33,2.89
3539,MAE,MAE 170 ,"Lal, Ratnesh",FA17,69,27,36.0,50.0,10.19,3.23,2.96
3540,MAE,MAE 170 ,"Lal, Ratnesh",FA18,207,166,48.5,57.0,10.93,3.21,3.11
3541,MAE,MAE 170 ,"McKittrick, Joanna M",FA07,274,114,69.4,72.5,8.16,3.48,3.0
3542,MAE,MAE 170 ,"McKittrick, Joanna M",SP08,324,206,70.4,76.0,7.41,3.51,2.85
3543,MAE,MAE 170 ,"McKittrick, Joanna M",SP09,341,190,73.5,68.1,7.67,3.56,3.1
3544,MAE,MAE 170 ,"Seshadri, Kalyanasundaram",SP11,335,140,65.5,67.65,8.86,3.265,2.76
3545,MAE,MAE 170 ,"Shevchenko, Valentin I",FA08,269,162,57.4,56.8,9.38,3.5,2.97
3546,MAE,MAE 170 ,"Shevchenko, Valentin I",FA09,262,106,58.6,52.0,9.06,3.49,2.97
3547,MAE,MAE 170 ,"Shevchenko, Valentin I",SP10,311,121,64.7,61.2,9.97,3.45,3.1
3548,MAE,MAE 171A ,"Lal, Ratnesh",WI15,103,28,77.8,48.0,7.86,3.42,3.48
3549,MAE,MAE 171A ,"Lal, Ratnesh",WI17,111,47,61.9,57.1,7.67,3.55,3.55
3550,MAE,MAE 171A ,"Lal, Ratnesh",WI18,122,34,50.0,40.6,7.4,3.5,3.46
3551,MAE,MAE 171A ,"Nesterenko, Vitali F",WI09,169,96,76.9,92.3,7.76,3.46,3.65
3552,MAE,MAE 171A ,"Nesterenko, Vitali F",WI10,167,33,84.4,93.5,9.98,3.57,3.47
3553,MAE,MAE 171A ,"Nesterenko, Vitali F",WI11,149,49,73.5,79.6,9.07,3.4,3.45
3554,MAE,MAE 171A ,"Nesterenko, Vitali F",WI12,169,57,82.1,76.4,7.06,3.47,3.18
3555,MAE,MAE 171A ,"Nesterenko, Vitali F",WI13,180,56,83.3,83.3,8.88,3.52,3.16
3556,MAE,MAE 171A ,"Nesterenko, Vitali F",WI14,110,25,87.0,87.0,8.7,3.53,3.45
3557,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI09,169,52,69.4,76.0,8.15,3.46,3.65
3558,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI10,167,32,73.3,90.0,9.5,3.57,3.47
3559,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI12,169,54,83.3,83.3,7.62,3.47,3.18
3560,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI13,180,54,83.3,87.0,8.92,3.55,3.16
3561,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI15,103,28,77.8,44.0,7.86,3.42,3.48
3562,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI16,94,31,70.0,63.3,6.37,3.43,3.67
3563,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI17,111,48,60.5,72.1,7.79,3.59,3.55
3564,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI18,122,34,50.0,56.3,7.4,3.5,3.46
3565,MAE,MAE 171A ,"Seshadri, Kalyanasundaram",WI19,142,31,58.6,65.5,9.67,3.55,3.45
3566,MAE,MAE 171B ,"Beg, Farhat N.",SP08,159,23,95.5,90.9,12.5,3.59,3.74
3567,MAE,MAE 171B ,"Beg, Farhat N.",SP10,117,35,90.9,96.8,10.08,3.79,3.58
3568,MAE,MAE 171B ,"Jin, Sungho",SP10,117,35,90.9,96.8,10.08,3.79,3.58
3569,MAE,MAE 171B ,"Kleissl, Jan",SP08,159,31,93.5,100.0,8.97,3.59,3.74
3570,MAE,MAE 171B ,"Lal, Ratnesh",SP10,117,35,90.9,96.8,10.08,3.79,3.58
3571,MAE,MAE 171B ,"Lal, Ratnesh",SP11,51,6,83.3,83.3,10.5,3.83,4.0
3572,MAE,MAE 171B ,"Lal, Ratnesh",SP12,43,10,80.0,90.0,7.7,3.44,3.74
3573,MAE,MAE 171B ,"Lal, Ratnesh",SP13,25,4,75.0,75.0,9.0,4.0,4.0
3574,MAE,MAE 171B ,"Meyers, Marc",SP11,51,5,80.0,60.0,12.1,3.83,4.0
3575,MAE,MAE 171B ,"Shevchenko, Valentin I",SP08,159,15,80.0,100.0,11.57,3.59,3.74
3576,MAE,MAE 171B ,"Tynan, George Robert",SP11,51,5,80.0,80.0,11.3,3.83,4.0
3577,MAE,MAE 171B ,"de Callafon, Raymond A",SP08,159,36,80.6,80.6,11.01,3.59,3.74
3578,MAE,MAE 171B ,"de Callafon, Raymond A",SP12,43,10,80.0,80.0,8.7,3.44,3.74
3579,MAE,MAE 175A ,"Bewley, Thomas R",WI08,62,56,69.1,89.3,8.39,3.13,3.28
3580,MAE,MAE 175A ,"de Callafon, Raymond A",WI08,62,56,69.1,89.3,8.39,3.13,3.28
3581,MAE,MAE 175A ,"de Callafon, Raymond A",WI09,70,68,73.1,80.6,9.4,3.41,3.59
3582,MAE,MAE 175A ,"de Callafon, Raymond A",WI10,66,19,84.2,94.7,7.13,3.63,3.56
3583,MAE,MAE 175A ,"de Callafon, Raymond A",WI11,61,33,78.1,80.6,9.19,3.61,3.6
3584,MAE,MAE 175A ,"de Callafon, Raymond A",WI12,48,18,77.8,100.0,9.61,3.39,3.37
3585,MAE,MAE 175A ,"de Callafon, Raymond A",WI13,73,21,71.4,66.7,7.45,3.29,3.49
3586,MAE,MAE 175A ,"de Callafon, Raymond A",WI14,62,22,90.0,90.0,8.39,3.37,3.48
3587,MAE,MAE 175A ,"de Callafon, Raymond A",WI15,42,12,72.7,90.9,5.1,3.5,3.44
3588,MAE,MAE 175A ,"de Callafon, Raymond A",WI16,49,14,92.3,76.9,7.58,3.77,3.47
3589,MAE,MAE 175A ,"de Callafon, Raymond A",WI17,57,13,46.2,53.8,8.19,3.58,3.65
3590,MAE,MAE 175A ,"de Callafon, Raymond A",WI18,77,15,53.3,80.0,9.03,3.6,3.63
3591,MAE,MAE 175A ,"de Callafon, Raymond A",WI19,104,18,61.1,61.1,9.39,3.11,3.71
3592,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",FA18,119,31,96.7,93.3,5.63,3.24,2.67
3593,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",S211,55,19,94.7,89.5,8.29,3.32,2.97
3594,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",S212,21,6,100.0,100.0,5.5,3.5,2.96
3595,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",S214,22,11,90.0,80.0,8.1,3.5,2.9
3596,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP09,69,57,98.2,98.2,4.29,3.58,3.01
3597,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP11,95,41,95.1,97.6,6.15,3.45,2.75
3598,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP13,66,19,100.0,89.5,4.5,3.5,3.0
3599,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP14,75,30,100.0,93.1,5.12,3.48,3.2
3600,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP15,106,39,86.5,91.9,5.64,3.43,2.7
3601,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP16,104,40,97.4,94.9,6.45,3.24,3.02
3602,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP17,80,24,95.7,95.7,5.59,3.9,3.16
3603,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",SP18,93,36,100.0,97.0,6.08,3.19,2.98
3604,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",WI08,57,14,100.0,100.0,3.79,3.5,3.1
3605,MAE,MAE 180A ,"Bahadori, Mohammad Yousef",WI12,39,14,100.0,100.0,4.64,3.46,2.93
3606,MAE,MAE 180A ,"McEneaney, William Michael",SP10,69,19,94.4,66.7,4.72,3.44,3.24
3607,MAE,MAE 180B ,"Bahadori, Mohammad Yousef",SP08,92,29,89.3,96.6,2.57,3.82,2.91
3608,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA08,80,62,89.8,90.3,2.99,3.58,3.02
3609,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA09,62,48,93.8,91.7,5.29,3.32,2.99
3610,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA10,102,43,92.7,92.5,5.91,3.62,2.77
3611,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA11,97,43,90.5,95.2,5.76,3.44,2.48
3612,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA12,44,20,83.3,77.8,5.21,3.5,2.88
3613,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA13,57,19,73.7,94.7,5.5,3.44,2.94
3614,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA14,51,22,95.2,100.0,6.79,3.3,2.77
3615,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA15,51,25,96.0,92.0,4.93,3.58,2.98
3616,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA16,84,41,81.6,76.3,6.18,3.36,2.84
3617,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",FA17,65,20,80.0,95.0,5.87,3.39,3.04
3618,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",SP08,92,29,89.3,96.6,2.57,3.82,2.91
3619,MAE,MAE 181 ,"Bahadori, Mohammad Yousef",WI19,41,15,100.0,100.0,7.7,3.43,3.22
3620,MAE,MAE 184 ,"Anderson, Mark Ronald",SP19,46,20,100.0,93.8,7.25,3.93,3.82
3621,MAE,MAE 2 ,"Anderson, Mark Ronald",FA10,122,77,92.2,94.8,6.97,3.38,3.1
3622,MAE,MAE 2 ,"Anderson, Mark Ronald",FA11,79,43,95.3,97.7,7.8,3.05,3.26
3623,MAE,MAE 2 ,"Anderson, Mark Ronald",FA12,93,37,94.3,97.1,3.93,3.59,3.39
3624,MAE,MAE 2 ,"Anderson, Mark Ronald",FA13,96,57,93.8,97.9,3.48,3.71,3.23
3625,MAE,MAE 2 ,"Anderson, Mark Ronald",FA14,104,46,92.3,92.3,4.6,3.46,3.5
3626,MAE,MAE 2 ,"Anderson, Mark Ronald",FA15,110,47,97.6,100.0,3.27,3.76,3.62
3627,MAE,MAE 2 ,"Anderson, Mark Ronald",FA16,117,47,100.0,95.0,3.75,3.75,3.71
3628,MAE,MAE 2 ,"Anderson, Mark Ronald",FA17,172,71,95.7,98.5,3.67,3.65,3.45
3629,MAE,MAE 2 ,"Anderson, Mark Ronald",FA18,132,44,97.7,100.0,2.92,3.79,3.35
3630,MAE,MAE 2 ,"Kosmatka, John B",FA08,108,85,91.7,94.0,6.57,3.02,3.24
3631,MAE,MAE 2 ,"Kosmatka, John B",FA11,79,42,95.2,85.7,8.17,3.05,3.26
3632,MAE,MAE 2 ,"McEneaney, William Michael",FA07,80,68,89.6,70.1,4.82,3.21,3.08
3633,MAE,MAE 2 ,"Nomura, Keiko K.",FA08,108,88,89.2,76.2,6.62,3.02,3.24
3634,MAE,MAE 20 ,"Bahadori, Mohammad Yousef",FA11,101,48,80.4,60.9,5.61,3.59,2.48
3635,MAE,MAE 20 ,"Bandaru, Prabhakar",WI16,35,8,62.5,87.5,6.0,3.63,3.31
3636,MAE,MAE 20 ,"Bandaru, Prabhakar",WI17,72,25,95.7,95.7,5.26,3.68,3.56
3637,MAE,MAE 20 ,"Bandaru, Prabhakar",WI18,66,25,76.0,76.0,5.94,3.0,3.31
3638,MAE,MAE 20 ,"Cai, Shengqiang",SP17,60,19,84.2,84.2,3.72,3.33,3.46
3639,MAE,MAE 20 ,"Evdokimenko, Ekaterina",S219,24,20,95.0,95.0,5.7,3.55,3.44
3640,MAE,MAE 20 ,"Garay, Javier",WI19,73,25,78.3,73.9,6.0,3.08,2.93
3641,MAE,MAE 20 ,"Lubarda, Vlado",WI09,72,22,85.0,84.2,4.1,3.4,3.09
3642,MAE,MAE 20 ,"McKittrick, Joanna M",FA07,86,39,53.8,20.5,5.99,3.23,2.59
3643,MAE,MAE 20 ,"McKittrick, Joanna M",FA08,78,66,74.2,54.5,5.05,3.05,2.79
3644,MAE,MAE 20 ,"McKittrick, Joanna M",FA09,110,55,70.9,47.3,5.37,3.13,2.9
3645,MAE,MAE 20 ,"McKittrick, Joanna M",FA12,82,39,82.9,37.1,5.93,3.59,2.62
3646,MAE,MAE 20 ,"McKittrick, Joanna M",FA13,66,30,79.3,72.4,4.91,3.59,2.92
3647,MAE,MAE 20 ,"McKittrick, Joanna M",FA14,75,29,85.2,66.7,5.58,3.48,3.05
3648,MAE,MAE 20 ,"McKittrick, Joanna M",FA15,97,41,80.5,51.2,5.42,3.63,3.04
3649,MAE,MAE 20 ,"McKittrick, Joanna M",FA16,119,66,79.7,29.7,5.5,3.54,3.38
3650,MAE,MAE 20 ,"McKittrick, Joanna M",FA18,134,53,83.7,79.6,5.17,3.59,3.19
3651,MAE,MAE 20 ,"McKittrick, Joanna M",S111,21,9,87.5,77.8,5.17,3.63,3.73
3652,MAE,MAE 20 ,"McKittrick, Joanna M",WI11,70,29,72.4,58.6,5.21,3.38,3.05
3653,MAE,MAE 20 ,"Meyers, Marc",FA10,140,58,81.0,84.2,6.74,3.19,3.38
3654,MAE,MAE 20 ,"Meyers, Marc",FA17,102,59,70.9,51.9,5.3,3.55,3.26
3655,MAE,MAE 20 ,"Meyers, Marc",WI08,82,28,81.5,85.7,4.86,3.42,3.29
3656,MAE,MAE 20 ,"Meyers, Marc",WI10,65,18,94.4,88.9,5.5,3.56,2.93
3657,MAE,MAE 20 ,"Meyers, Marc",WI12,35,15,86.7,66.7,5.5,3.29,3.02
3658,MAE,MAE 20 ,"Meyers, Marc",WI13,35,16,73.3,73.3,4.77,3.47,2.61
3659,MAE,MAE 20 ,"Meyers, Marc",WI14,26,16,100.0,93.8,4.0,3.63,3.72
3660,MAE,MAE 20 ,"Meyers, Marc",WI15,44,19,89.5,94.7,4.29,3.42,3.34
3661,MAE,MAE 20 ,"Olevsky, Eugene",S117,24,6,83.3,83.3,6.5,3.5,3.5
3662,MAE,MAE 21 ,"Cai, Shengqiang",FA18,58,20,100.0,94.7,3.1,3.85,3.75
3663,MAE,MAE 21 ,"Cai, Shengqiang",SP18,139,32,84.4,64.5,4.0,3.72,3.66
3664,MAE,MAE 3 ,"Delson, Nathan Joseph",FA07,146,77,87.0,90.9,12.92,3.52,3.38
3665,MAE,MAE 3 ,"Delson, Nathan Joseph",FA08,133,48,89.1,87.0,15.04,3.59,3.44
3666,MAE,MAE 3 ,"Delson, Nathan Joseph",FA09,152,117,98.3,99.1,14.5,3.7,3.48
3667,MAE,MAE 3 ,"Delson, Nathan Joseph",FA10,211,114,95.5,93.9,15.01,3.61,3.43
3668,MAE,MAE 3 ,"Delson, Nathan Joseph",FA11,160,85,90.5,90.5,17.33,3.6,3.26
3669,MAE,MAE 3 ,"Delson, Nathan Joseph",FA12,149,61,87.5,96.4,14.11,3.53,3.34
3670,MAE,MAE 3 ,"Delson, Nathan Joseph",FA13,146,60,93.0,93.0,12.61,3.64,3.31
3671,MAE,MAE 3 ,"Delson, Nathan Joseph",FA14,162,64,98.4,96.7,11.86,3.54,3.41
3672,MAE,MAE 3 ,"Delson, Nathan Joseph",FA15,82,73,88.6,91.4,12.62,3.55,3.42
3673,MAE,MAE 3 ,"Delson, Nathan Joseph",FA16,93,92,78.0,84.6,12.79,3.47,3.35
3674,MAE,MAE 3 ,"Delson, Nathan Joseph",FA17,45,39,83.8,97.3,12.93,3.41,3.39
3675,MAE,MAE 3 ,"Delson, Nathan Joseph",SP08,190,67,95.2,85.5,13.51,3.83,3.37
3676,MAE,MAE 3 ,"Delson, Nathan Joseph",SP09,179,92,96.7,98.9,13.03,3.61,3.4
3677,MAE,MAE 3 ,"Delson, Nathan Joseph",SP10,178,86,91.7,92.9,15.46,3.75,3.37
3678,MAE,MAE 3 ,"Delson, Nathan Joseph",SP11,176,79,89.9,96.2,17.01,3.7,3.37
3679,MAE,MAE 3 ,"Delson, Nathan Joseph",SP12,173,81,96.3,96.3,14.03,3.64,3.44
3680,MAE,MAE 3 ,"Delson, Nathan Joseph",SP13,154,61,93.4,93.4,13.87,3.6,3.39
3681,MAE,MAE 3 ,"Delson, Nathan Joseph",SP14,175,63,94.8,94.8,13.17,3.64,3.43
3682,MAE,MAE 3 ,"Delson, Nathan Joseph",SP15,91,82,88.9,96.3,13.02,3.6,3.33
3683,MAE,MAE 3 ,"Delson, Nathan Joseph",SP16,184,160,92.5,95.6,12.34,3.62,3.42
3684,MAE,MAE 3 ,"Delson, Nathan Joseph",SP17,47,43,83.3,92.9,11.52,3.46,3.32
3685,MAE,MAE 3 ,"Delson, Nathan Joseph",SP18,89,82,86.6,88.9,11.65,3.48,3.4
3686,MAE,MAE 3 ,"Delson, Nathan Joseph",SP19,151,120,81.5,93.3,13.68,3.42,3.36
3687,MAE,MAE 3 ,"Garay, Javier",SP17,71,62,95.2,85.5,13.52,3.6,3.63
3688,MAE,MAE 3 ,"Garay, Javier",SP18,92,77,85.3,88.0,14.26,3.36,3.35
3689,MAE,MAE 3 ,"Gravish, Nicholas G",SP17,69,62,85.2,91.8,12.11,3.51,3.27
3690,MAE,MAE 3 ,"Lucas, Andrew J.",FA17,64,60,90.0,100.0,12.26,3.4,3.32
3691,MAE,MAE 3 ,"Lucas, Andrew J.",FA18,89,80,80.0,98.8,13.83,3.58,3.5
3692,MAE,MAE 3 ,"Morimoto, Tania",SP19,151,120,81.5,91.5,13.68,3.42,3.36
3693,MAE,MAE 3 ,"Tolley, Michael Thomas",FA15,127,72,95.8,97.2,12.89,3.6,3.38
3694,MAE,MAE 3 ,"Tolley, Michael Thomas",FA16,85,74,90.4,90.4,14.05,3.63,3.3
3695,MAE,MAE 3 ,"Tolley, Michael Thomas",FA17,72,63,91.9,96.7,13.01,3.4,3.49
3696,MAE,MAE 3 ,"Tolley, Michael Thomas",FA18,86,78,82.9,96.0,15.05,3.57,3.43
3697,MAE,MAE 3 ,"Tolley, Michael Thomas",SP15,84,76,91.9,90.5,12.69,3.57,3.51
3698,MAE,MAE 5 ,"Gibson, Carl H.",FA07,75,39,71.8,94.7,3.83,3.53,3.38
3699,MAE,MAE 5 ,"Gibson, Carl H.",FA08,78,34,78.8,81.8,3.23,3.56,3.46
3700,MAE,MAE 5 ,"Gibson, Carl H.",FA10,42,23,87.0,91.3,3.11,3.91,3.4
3701,MAE,MAE 5 ,"Gibson, Carl H.",FA13,39,19,73.7,73.7,3.94,3.5,3.76
3702,MAE,MAE 5 ,"Gibson, Carl H.",FA15,46,28,60.0,72.0,3.14,3.71,3.76
3703,MAE,MAE 5 ,"Gibson, Carl H.",FA16,53,25,83.3,87.5,5.92,3.82,3.82
3704,MAE,MAE 5 ,"Gibson, Carl H.",FA17,70,32,75.0,82.1,3.76,3.88,3.94
3705,MAE,MAE 5 ,"Gibson, Carl H.",FA18,72,27,84.6,84.0,4.81,3.84,3.95
3706,MAE,MAE 5 ,"Gibson, Carl H.",SP08,63,25,92.0,100.0,2.74,3.76,3.39
3707,MAE,MAE 5 ,"Gibson, Carl H.",SP12,32,11,81.8,90.9,4.86,3.91,3.58
3708,MAE,MAE 5 ,"Gibson, Carl H.",SP13,27,8,75.0,75.0,4.0,3.29,3.38
3709,MAE,MAE 5 ,"Gibson, Carl H.",SP14,40,15,93.3,86.7,4.63,3.73,3.54
3710,MAE,MAE 5 ,"Gibson, Carl H.",SP15,49,18,61.1,77.8,3.68,3.56,3.66
3711,MAE,MAE 5 ,"Gibson, Carl H.",SP16,44,16,86.7,80.0,5.07,3.57,3.8
3712,MAE,MAE 5 ,"Gibson, Carl H.",SP17,55,26,62.5,66.7,4.33,3.57,3.84
3713,MAE,MAE 5 ,"Gibson, Carl H.",SP18,68,25,72.7,72.7,4.31,3.81,4.0
3714,MAE,MAE 5 ,"Gibson, Carl H.",SP19,96,40,77.8,77.8,4.78,3.6,3.82
3715,MAE,MAE 5 ,"Gibson, Carl H.",WI09,74,18,72.2,83.3,2.94,3.67,3.43
3716,MAE,MAE 5 ,"Gibson, Carl H.",WI10,50,21,76.2,90.5,3.93,3.89,3.39
3717,MAE,MAE 5 ,"Gibson, Carl H.",WI12,65,33,75.8,81.8,3.17,3.84,3.49
3718,MAE,MAE 5 ,"Gibson, Carl H.",WI13,46,24,66.7,70.8,4.32,3.68,3.74
3719,MAE,MAE 5 ,"Gibson, Carl H.",WI14,41,17,75.0,87.5,3.43,3.6,3.76
3720,MAE,MAE 5 ,"Gibson, Carl H.",WI15,53,20,66.7,66.7,4.38,3.88,3.76
3721,MAE,MAE 5 ,"Gibson, Carl H.",WI16,54,30,70.4,74.1,5.46,3.67,3.55
3722,MAE,MAE 5 ,"Gibson, Carl H.",WI17,55,21,76.5,76.5,3.17,3.57,3.82
3723,MAE,MAE 5 ,"Gibson, Carl H.",WI18,66,29,92.6,96.2,5.31,3.81,3.86
3724,MAE,MAE 5 ,"Gibson, Carl H.",WI19,73,36,73.5,73.5,4.32,3.68,3.75
3725,MAE,MAE 5 ,"Shevchenko, Valentin I",WI08,19,12,75.0,72.7,4.17,3.36,3.5
3726,MAE,MAE 8 ,"Brucker, Kyle Ashley",SP14,133,45,73.8,50.0,10.26,2.98,2.99
3727,MAE,MAE 8 ,"Goddard, Joe D",FA13,111,49,70.8,25.0,7.54,3.13,3.1
3728,MAE,MAE 8 ,"Goddard, Joe D",FA14,132,77,56.5,11.6,9.79,3.34,3.03
3729,MAE,MAE 8 ,"Goddard, Joe D",SP12,86,42,70.7,19.5,5.82,3.09,3.0
3730,MAE,MAE 8 ,"Goddard, Joe D",SP13,82,28,67.9,21.4,6.0,3.41,2.98
3731,MAE,MAE 8 ,"Goddard, Joe D",WI14,149,73,77.5,9.9,6.73,3.39,3.25
3732,MAE,MAE 8 ,"Goddard, Joe D",WI16,134,68,68.3,9.5,9.67,3.2,2.58
3733,MAE,MAE 8 ,"Lubarda, Marko",S115,49,14,78.6,71.4,8.19,3.62,3.48
3734,MAE,MAE 8 ,"Lubarda, Marko",S116,56,15,92.3,100.0,8.04,3.31,3.29
3735,MAE,MAE 8 ,"Lubarda, Marko",S117,55,23,100.0,95.2,6.77,3.86,3.04
3736,MAE,MAE 8 ,"Lubarda, Marko",S118,32,12,100.0,100.0,7.59,3.7,3.43
3737,MAE,MAE 8 ,"Lubarda, Marko",S119,23,10,100.0,100.0,6.5,3.86,3.6
3738,MAE,MAE 8 ,"Lubarda, Marko",S218,32,24,95.8,95.8,6.17,3.54,3.32
3739,MAE,MAE 8 ,"Lubarda, Marko",S219,50,43,97.3,97.3,6.09,3.39,3.34
3740,MAE,MAE 8 ,"Lubarda, Marko",SP17,191,64,91.8,82.0,6.13,3.71,3.31
3741,MAE,MAE 8 ,"Lubarda, Marko",SP18,180,71,87.0,97.1,5.21,3.65,3.37
3742,MAE,MAE 8 ,"Lubarda, Marko",SP19,194,99,90.5,96.8,5.13,3.51,3.3
3743,MAE,MAE 8 ,"Lubarda, Vlado",FA12,135,58,90.4,80.8,5.64,3.61,3.22
3744,MAE,MAE 8 ,"Lubarda, Vlado",WI12,100,44,95.5,79.5,6.14,3.82,3.35
3745,MAE,MAE 8 ,"Pham, Hieu Tan",FA15,175,83,88.2,77.6,7.8,3.39,3.19
3746,MAE,MAE 8 ,"Pham, Hieu Tan",FA16,174,82,93.5,81.8,7.93,3.49,3.2
3747,MAE,MAE 8 ,"Pham, Hieu Tan",FA17,189,76,88.7,87.5,7.25,3.45,3.28
3748,MAE,MAE 8 ,"Pham, Hieu Tan",FA18,208,88,90.1,96.3,7.62,3.44,3.24
3749,MAE,MAE 8 ,"Pham, Hieu Tan",SP15,189,76,93.2,90.5,6.11,3.47,3.23
3750,MAE,MAE 8 ,"Pham, Hieu Tan",SP16,180,73,85.5,89.9,7.65,3.45,3.21
3751,MAE,MAE 8 ,"Pham, Hieu Tan",WI15,139,57,71.7,52.8,9.5,3.23,3.16
3752,MAE,MAE 8 ,"Pham, Hieu Tan",WI17,200,81,88.7,88.7,6.68,3.42,3.28
3753,MAE,MAE 8 ,"Pham, Hieu Tan",WI18,193,72,83.1,84.3,6.97,3.38,3.3
3754,MAE,MAE 8 ,"Pham, Hieu Tan",WI19,159,52,80.4,88.0,7.62,3.33,3.22
3755,MAE,MAE 8 ,"de Oliveira, Mauricio",WI13,173,69,87.9,78.8,5.24,3.56,3.42
3756,MAE,MAE 9 ,"Lubarda, Vlado",FA07,203,58,79.3,93.0,6.36,3.75,3.29
3757,MAE,MAE 9 ,"Lubarda, Vlado",FA08,440,143,84.65,79.85,4.97,3.81,3.47
3758,MAE,MAE 9 ,"Lubarda, Vlado",FA09,426,184,82.05,84.3,5.695,3.765,3.26
3759,MAE,MAE 9 ,"Lubarda, Vlado",FA11,319,159,77.9,71.05,6.77,3.635,3.35
3760,MAE,MAE 9 ,"Lubarda, Vlado",SP08,115,39,92.3,92.3,6.5,3.77,3.41
3761,MAE,MAE 9 ,"Lubarda, Vlado",SP09,103,38,80.6,77.1,6.77,3.75,3.11
3762,MAE,MAE 9 ,"Lubarda, Vlado",SP10,132,55,79.6,79.6,5.77,3.57,3.06
3763,MAE,MAE 9 ,"Lubarda, Vlado",SP11,133,53,81.1,71.7,7.69,3.8,3.51
3764,MAE,MAE 9 ,"Lubarda, Vlado",WI08,206,67,80.6,85.1,5.77,3.57,3.22
3765,MAE,MAE 9 ,"Lubarda, Vlado",WI09,157,40,94.7,89.5,5.3,3.68,3.15
3766,MAE,MAE 9 ,"Lubarda, Vlado",WI10,189,61,81.7,71.2,7.29,3.68,3.25
3767,MAE,MAE 9 ,"Lubarda, Vlado",WI11,184,97,83.5,71.1,6.58,3.69,3.23
3768,MAE,MAE 9 ,"Murakami, Hidenori",FA10,190,108,86.8,70.5,5.65,3.71,3.26
3769,MAE,MAE 9 ,"Murakami, Hidenori",WI09,107,39,89.5,91.7,4.55,3.66,3.23
3770,MAE,MAE 9 ,"de Oliveira, Mauricio",FA10,190,110,69.1,75.5,8.39,3.41,3.3
